,traveled_kilometers,production_year,color,exhibition,adـtype,name_brand,car_name,fuel,engine_status,chassis_status,front_chassis,rear_chassis,body_status,insurance,gearbox,exchange,price
14,0.0,1401.0,سفید,میلاد خودرو غرب,,تیبا هاچبک EX,tyb hchbkh EX,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,111111111.0
15,0.0,1402.0,سفید صدفی,شایگان خودرو,فروشی,دنا پلاس اتوماتیک,dn pls twmtykh,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,اتوماتیک,,111111111.0
16,125000.0,1396.0,سفید,,فروشی,سمند سورن معمولی,smnd swrn m`mwly,بنزینی,سالم,سالم و پلمپ,,,خط و خش جزیی,,دنده‌ای,,358000000.0
17,8000.0,1402.0,سفید,,,پژو پارس سال,pjw prs sl,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,510000000.0
18,70000.0,1396.0,سفید,,,پراید 131 SE,pryd 131 SE,بنزینی,,سالم و پلمپ,,,سالم و بی‌خط و خش,,,,280000000.0
19,0.0,1401.0,زرد,,فروشی,سمند سورن پلاس,smnd swrn pls,دوگانه‌سوز شرکتی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,570000000.0
20,0.0,1402.0,خاکستری,شایگان خودرو,فروشی,وانت آریسان 2,wnt arysn 2,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,111111111.0
21,100000.0,1394.0,سفید,,,دنا معمولی تیپ ۲,dn m`mwly typ 2,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,3.0,,,445000000.0
22,0.0,1402.0,سفید,,,سمند سورن پلاس,smnd swrn pls,دوگانه‌سوز شرکتی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,650000000.0
23,,,,,,,,,,,,,,,,,
0,40000.0,1397.0,سفید,,,رنو پارس تندر دنده‌ای,rnw prs tndr dndhy,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,5.0,دنده‌ای,هستم,760000000.0
1,0.0,1402.0,سفید,اتو پارک,,فونیکس FX پرمیوم,fwnykhs FX prmywm,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,اتوماتیک,,995000000.0
2,123000.0,1398.0,سفید,,,پراید 111 SE,pryd 111 SE,بنزینی,سالم,سالم و پلمپ,,,رنگ‌شدگی,1.0,دنده‌ای,هستم,300000000.0
3,0.0,2017.0,مشکی,,فروشی,تویوتا راوفور,twywt rwfwr,,سالم,,,,سالم و بی‌خط و خش,1.0,اتوماتیک,,33333331.0
4,157000.0,1394.0,مشکی,,,رنو تندر 90 E2 بنزینی,rnw tndr 90 E2 bnzyny,بنزینی,سالم,سالم و پلمپ,,,خط و خش جزیی,7.0,دنده‌ای,,430000000.0
5,140000.0,1396.0,خاکستری,,,پژو 207i اتوماتیک TU5P,pjw 207i twmtykh TU5P,بنزینی,سالم,سالم و پلمپ,,,خط و خش جزیی,6.0,اتوماتیک,,685000000.0
6,0.0,1402.0,مشکی,اتو پارک,,فیدلیتی پرایم ۷ نفره,fydlyty prym 7 nfrh,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,اتوماتیک,,750000000.0
7,0.0,1402.0,مشکی,,,کوییک دنده‌ای R,khwyykh dndhy R,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,372000000.0
8,1.0,1402.0,ذغالی,پیشتازان شهرزاد خودرو پیشگامان,فروشی,هایما S7 پلاس,hym S7 pls,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,,اتوماتیک,,480000000.0
9,0.0,1402.0,سفید صدفی,پیشتازان شهرزاد خودرو پیشگامان,فروشی,پژو پارس موتور جدید XU7P (سفارشی),pjw prs mwtwr jdyd XU7P (sfrshy),بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,,دنده‌ای,,520000000.0
10,0.0,1402.0,سفید,پیشتازان شهرزاد خودرو پیشگامان,فروشی,شاهین G,shhyn G,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,,دنده‌ای,,580000000.0
11,0.0,1402.0,ذغالی,پیشتازان شهرزاد خودرو پیشگامان,فروشی,هایما S7 پلاس,hym S7 pls,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,,اتوماتیک,,480000000.0
12,0.0,1402.0,مشکی,پیشتازان شهرزاد خودرو پیشگامان,فروشی,تارا اتوماتیک,tr twmtykh,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,,اتوماتیک,,825000000.0
13,0.0,1402.0,سفید,پیشتازان شهرزاد خودرو پیشگامان,فروشی,کوییک اتوماتیک R پلاس,khwyykh twmtykh R pls,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,,اتوماتیک,,425000000.0
14,0.0,1402.0,مشکی,پیشتازان شهرزاد خودرو پیشگامان,فروشی,فیدلیتی پرایم ۷ نفره,fydlyty prym 7 nfrh,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,,اتوماتیک,,940000000.0
15,77000.0,2014.0,سفید صدفی,اتوگالری فریدنیا شعبه پونک,,هیوندای النترا 1800cc,hywndy lntr 1800cc,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,,اتوماتیک,,750000000.0
16,300000.0,1385.0,نوک‌مدادی,,,سمند LX ساده,smnd LX sdh,بنزینی,سالم,سالم و پلمپ,,,رنگ‌شدگی,6.0,دنده‌ای,هستم,210000000.0
17,110000.0,1395.0,سفید,,,جک J5 اتوماتیک 1800cc,jkh J5 twmtykh 1800cc,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,اتوماتیک,,770000000.0
18,182000.0,1392.0,سفید,,,تیبا صندوق‌دار SX,tyb Sndwqdr SX,بنزینی,سالم,سالم و پلمپ,,,خط و خش جزیی,1.0,دنده‌ای,,217000000.0
19,50000.0,1398.0,سفید,,,سمند LX ساده,smnd LX sdh,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,8.0,دنده‌ای,هستم,430000000.0
20,450000.0,2011.0,سفید,,فروشی,هیوندای وراکروز ix55,hywndy wrkhrwz ix55,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,8.0,اتوماتیک,هستم,200000000.0
21,0.0,1402.0,مشکی,نمایندگی کد 1762 کرمان موتور رفیعی,فروشی,کی‌ام‌سی T8,khymsy T8,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,111111111.0
22,170000.0,1389.0,نقره‌ای,,,ام‌وی‌ام 110 ۳ سیلندر,mwym 110 3 sylndr,,سالم,سالم و پلمپ,,,خط و خش جزیی,4.0,دنده‌ای,هستم,145000000.0
23,,,,,,,,,,,,,,,,,
0,0.0,1402.0,مشکی,آریا خودرو,فروشی,ام‌وی‌ام X22 Pro IE,mwym X22 Pro IE,,سالم,,,,سالم و بی‌خط و خش,,اتوماتیک,هستم,20000000.0
1,0.0,1402.0,مشکی,آریا خودرو,فروشی,ام‌وی‌ام X55 Pro IE,mwym X55 Pro IE,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,اتوماتیک,,500000000.0
2,160000.0,1394.0,قهوه‌ای,,فروشی,ام‌وی‌ام 550 دنده‌ای,mwym 550 dndhy,,سالم,سالم و پلمپ,,,رنگ‌شدگی,7.0,دنده‌ای,هستم,111111111.0
3,97000.0,1397.0,سفید,,فروشی,برلیانس کراس اتوماتیک 1650cc,brlyns khrs twmtykh 1650cc,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,2.0,اتوماتیک,,730000000.0
4,0.0,1401.0,سفید,مهراد خودرو,فروشی,پژو 206 تیپ ۲,pjw 206 typ 2,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,504000000.0
5,8000.0,1401.0,سفید,,,کوییک دنده‌ای R,khwyykh dndhy R,بنزینی,سالم,سالم و پلمپ,,,خط و خش جزیی,1.0,دنده‌ای,,305000000.0
6,93000.0,1396.0,سفید,,,رنو تندر 90 پلاس اتوماتیک,rnw tndr 90 pls twmtykh,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,4.0,اتوماتیک,,830000000.0
7,128000.0,1391.0,سفید,,,پژو پارس ساده,pjw prs sdh,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,315000000.0
8,0.0,1402.0,سفید,مهراد خودرو,فروشی,پژو 207i اتوماتیک MC,pjw 207i twmtykh MC,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,اتوماتیک,,746000000.0
9,60000.0,1396.0,سفید,,,سمند LX ساده,smnd LX sdh,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,6.0,دنده‌ای,,385000000.0
10,0.0,1402.0,سفید,مهراد خودرو,فروشی,کوییک دنده‌ای S,khwyykh dndhy S,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,344000000.0
11,67000.0,1397.0,مشکی,,فروشی,دانگ فنگ H30 کراس,dng fng H30 khrs,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,2.0,اتوماتیک,,635000000.0
12,400000.0,1387.0,نقره‌ای,,,سمند LX ساده,smnd LX sdh,بنزینی,سالم,سالم و پلمپ,,,تمام‌رنگ,7.0,,,158000000.0
13,500000.0,1389.0,سفید,,,پراید صندوق‌دار CNG,pryd Sndwqdr CNG,دوگانه‌سوز شرکتی,سالم,,سالم و پلمپ,ضربه‌خورده,رنگ‌شدگی,9.0,دنده‌ای,هستم,170000000.0
14,113000.0,1386.0,سفید,,,ام‌وی‌ام 110 ۳ سیلندر,mwym 110 3 sylndr,,سالم,سالم و پلمپ,,,خط و خش جزیی,7.0,دنده‌ای,,170000000.0
15,0.0,1402.0,مشکی,مهراد خودرو,فروشی,وانت آریسان 2,wnt arysn 2,دوگانه‌سوز شرکتی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,364000000.0
16,0.0,1402.0,مشکی,دیانا خودرو,,وانت آریسان 2,wnt arysn 2,دوگانه‌سوز شرکتی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,360000000.0
17,50.0,1401.0,سفید,,,پژو 206 تیپ ۳ پانوراما,pjw 206 typ 3 pnwrm,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,535000000.0
18,65000.0,1398.0,سفید,اتوگالری مرادی,,پژو 206 تیپ ۵,pjw 206 typ 5,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,6.0,دنده‌ای,,470000000.0
19,225000.0,1385.0,خاکستری,,,پراید صندوق‌دار CNG,pryd Sndwqdr CNG,دوگانه‌سوز شرکتی,سالم,سالم و پلمپ,,,رنگ‌شدگی,1.0,دنده‌ای,,155000000.0
20,350000.0,1379.0,سفید,,فروشی,پیکان وانت CNG,pykhn wnt CNG,دوگانه‌سوز دستی,سالم,,ضربه‌خورده,سالم و پلمپ,دوررنگ,1.0,دنده‌ای,,125000000.0
21,21000.0,1398.0,سفید,,,پژو 206 تیپ ۲,pjw 206 typ 2,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,7.0,دنده‌ای,هستم,450000000.0
22,100000.0,1395.0,مشکی,,,لیفان X50 اتوماتیک,lyfn X50 twmtykh,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,6.0,اتوماتیک,هستم,505000000.0
23,,,,,,,,,,,,,,,,,
0,28000.0,1401.0,سفید,,,پژو 207i پانوراما دنده‌ای,pjw 207i pnwrm dndhy,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,,,630000000.0
1,10000.0,1398.0,سفید,,,ساینا دنده‌ای EX,syn dndhy EX,بنزینی,سالم,سالم و پلمپ,,,خط و خش جزیی,1.0,دنده‌ای,,310000000.0
2,228000.0,2006.0,نقره‌ای,,,رنو مگان 2000cc,rnw mgn 2000cc,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,5.0,اتوماتیک,,640000000.0
3,167000.0,2010.0,سفید صدفی,,فروشی,لکسوس RX 350,lkhsws RX 350,,سالم,سالم و پلمپ,,,رنگ‌شدگی,1.0,اتوماتیک,هستم,400000000.0
4,23000.0,1401.0,سفید,,,پژو 206 تیپ ۲,pjw 206 typ 2,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,,,500000000.0
5,200000.0,1390.0,مشکی,,,رنو تندر 90 E0 بنزینی,rnw tndr 90 E0 bnzyny,بنزینی,سالم,سالم و پلمپ,,,خط و خش جزیی,1.0,دنده‌ای,هستم,345000000.0
6,62000.0,1396.0,سفید,,,پراید 131 SE,pryd 131 SE,بنزینی,سالم,سالم و پلمپ,,,خط و خش جزیی,1.0,دنده‌ای,,259000000.0
7,0.0,1402.0,مشکی,,فروشی,پژو 207i اتوماتیک TU5P,pjw 207i twmtykh TU5P,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,اتوماتیک,,50000000.0
8,6000.0,1401.0,سفید,,فروشی,سمند سورن پلاس,smnd swrn pls,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,8.0,دنده‌ای,,570000000.0
9,64000.0,1400.0,سفید,,,پژو 207i دنده‌ای,pjw 207i dndhy,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,6.0,دنده‌ای,هستم,585000000.0
10,27000.0,1397.0,سفید,,,کیا سراتو مونتاژ اتوماتیک آپشنال 2000cc,khy srtw mwntj twmtykh apshnl 2000cc,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,9.0,اتوماتیک,,730000000.0
11,0.0,1402.0,سفید,تهران خودرو آسمان,,وانت مزدا کارا تک کابین 2000cc,wnt mzd khr tkh khbyn 2000cc,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,495000000.0
12,128000.0,1390.0,سفید,,,ام‌وی‌ام 110 اتوماتیک ۴ سیلندر,mwym 110 twmtykh 4 sylndr,,سالم,سالم و پلمپ,,,خط و خش جزیی,1.0,اتوماتیک,,238000000.0
13,6000.0,1399.0,سفید,,,وانت آریسان دوگانه سوز,wnt arysn dwgnh swz,دوگانه‌سوز شرکتی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,3.0,دنده‌ای,هستم,355000000.0
14,325000.0,1388.0,نقره‌ای,,فروشی,پراید 141 دوگانه سوز,pryd 141 dwgnh swz,دوگانه‌سوز شرکتی,سالم,سالم و پلمپ,,,صافکاری بی‌رنگ,9.0,دنده‌ای,,189000000.0
15,260000.0,1381.0,سرمه‌ای,,,سیتروئن زانتیا 1800cc,sytrwy'n znty 1800cc,,سالم,سالم و پلمپ,,,خط و خش جزیی,8.0,دنده‌ای,هستم,290000000.0
16,221000.0,1391.0,سفید,,,پراید 131 SX,pryd 131 SX,بنزینی,سالم,سالم و پلمپ,,,خط و خش جزیی,1.0,دنده‌ای,,185000000.0
17,0.0,1402.0,سفید,,فروشی,رانا پلاس پانوراما,rn pls pnwrm,بنزینی,سالم,,,,سالم و بی‌خط و خش,1.0,,هستم,580000000.0
18,0.0,1402.0,سفید,آریا خودرو,,ام‌وی‌ام X22 Pro IE,mwym X22 Pro IE,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,اتوماتیک,,30000000.0
19,0.0,1402.0,سبز,امین خودرو,فروشی,لاماری ایما,lmry ym,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,اتوماتیک,,111111111.0
20,0.0,1402.0,سفید,اتو خطیب (آرکا خودرو),,فیدلیتی پرایم ۷ نفره,fydlyty prym 7 nfrh,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,اتوماتیک,,960000000.0
21,0.0,1402.0,مشکی,اتو خطیب (آرکا خودرو),,دیگنیتی,dygnyty,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,اتوماتیک,,350000000.0
22,60.0,1402.0,سفید,,,پژو پارس موتور جدید XU7P,pjw prs mwtwr jdyd XU7P,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,540000000.0
23,,,,,,,,,,,,,,,,,
0,0.0,1402.0,مشکی,,,پژو 207i پانوراما اتوماتیک TU5P,pjw 207i pnwrm twmtykh TU5P,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,اتوماتیک,,960000000.0
1,300000.0,1382.0,سفید,,,وانت مزدا 2000 دو کابین بنزینی,wnt mzd 2000 dw khbyn bnzyny,بنزینی,سالم,سالم و پلمپ,,,خط و خش جزیی,1.0,دنده‌ای,,180000000.0
2,411000.0,1382.0,نوک‌مدادی,,فروشی,پژو 206 تیپ ۲,pjw 206 typ 2,بنزینی,سالم,سالم و پلمپ,,,صافکاری بی‌رنگ,6.0,دنده‌ای,,202000000.0
3,8000.0,1401.0,سفید,,فروشی,رانا پلاس پانوراما,rn pls pnwrm,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,4.0,دنده‌ای,هستم,530000000.0
4,270000.0,1390.0,سفید,,,پژو 207i اتوماتیک,pjw 207i twmtykh,بنزینی,سالم,سالم و پلمپ,,,خط و خش جزیی,1.0,اتوماتیک,,470000000.0
5,251000.0,1395.0,سفید,,فروشی,برلیانس H320 دنده‌ای 1500cc,brlyns H320 dndhy 1500cc,,سالم,سالم و پلمپ,,,رنگ‌شدگی,,,,480000000.0
6,0.0,1401.0,سفید,اتوگالری امیر,,ام‌وی‌ام X22 دنده‌ای اسپرت لاکچری,mwym X22 dndhy sprt lkhchry,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,6.0,دنده‌ای,,715000000.0
7,0.0,1402.0,مشکی,اتوگالری روشن,فروشی,فونیکس تیگو 8 پرو,fwnykhs tygw 8 prw,,سالم,,,,سالم و بی‌خط و خش,,,,269000000.0
8,0.0,1402.0,سفید صدفی,اتوگالری روشن,فروشی,فونیکس تیگو 7 پرو,fwnykhs tygw 7 prw,,,,,,سالم و بی‌خط و خش,,,,667800000.0
9,250000.0,1382.0,سفید,,,پراید صندوق‌دار بنزینی,pryd Sndwqdr bnzyny,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,70000000.0
10,190.0,2008.0,نقره‌ای,,فروشی,بنز کلاس C C200,bnz khls C C200,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,6.0,اتوماتیک,,200000000.0
11,195000.0,2013.0,سفید,اتوگالری ML,فروشی,کیا سورنتو نسل سوم,khy swrntw nsl swm,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,,اتوماتیک,,0.0
12,120000.0,1395.0,سفید,,فروشی,پراید 131 SE,pryd 131 SE,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,6.0,دنده‌ای,,210000000.0
13,213000.0,1385.0,سفید,,,پژو 206 تیپ ۳,pjw 206 typ 3,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,260000000.0
14,179950.0,1394.0,سفید,,فروشی,برلیانس H230 دنده‌ای,brlyns H230 dndhy,بنزینی,سالم,سالم و پلمپ,,,رنگ‌شدگی,4.0,دنده‌ای,هستم,410000000.0
15,0.0,2020.0,مشکی,,,تویوتا هایلوکس دو کابین بلند دنده‌ای,twywt hylwkhs dw khbyn blnd dndhy,,,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,هستم,111111111.0
16,0.0,1402.0,سفید,رایان پارس,,سمند سورن پلاس,smnd swrn pls,دوگانه‌سوز شرکتی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,600000000.0
17,148000.0,1392.0,سفید,,,سمند LX ساده,smnd LX sdh,بنزینی,سالم,سالم و پلمپ,,,خط و خش جزیی,1.0,دنده‌ای,,305000000.0
18,150000.0,2013.0,سفید صدفی,,,هیوندای آزرا گرنجور 3000cc,hywndy azr grnjwr 3000cc,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,6.0,اتوماتیک,,11111111.0
